CanonicalSMILES	IsomericSMILES	InChI	InChIKey	MolecularFormula	MolecularWeight	XLogP	ExactMass	MonoisotopicMass	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	IsotopeAtomCount	CovalentUnitCount	Tanimoto
CC1CCC2C(CCC3C2(CCCC3(C)C(=O)O)C)CC1=C	C[C@H]1CC[C@@H]2C(CCC3[C@]2(CCC[C@@]3(C)C(=O)O)C)CC1=C	InChI=1S/C20H32O2/c1-13-6-8-16-15(12-14(13)2)7-9-17-19(16,3)10-5-11-20(17,4)18(21)22/h13,15-17H,2,5-12H2,1,3-4H3,(H,21,22)/t13-,15?,16+,17?,19-,20+/m0/s1	KTKYHCWWJFEMIL-DBSOXCHSSA-N	C20H32O2	304.5	5.8	304.240230259	304.240230259	37.3	482	0	1	2	1	22	0	1	0.5
CC1CCC2(C3CCC4C5C(CCC5(CCC4(C3(CCC2C1(C)C)C)C)C(=O)O)C(=C)C)C	CC1CC[C@@]2([C@H]3CC[C@@H]4[C@H]5[C@@H](CCC5(CC[C@]4([C@@]3(CC[C@H]2C1(C)C)C)C)C(=O)O)C(=C)C)C	InChI=1S/C31H50O2/c1-19(2)21-12-16-31(26(32)33)18-17-29(7)22(25(21)31)9-10-24-28(6)14-11-20(3)27(4,5)23(28)13-15-30(24,29)8/h20-25H,1,9-18H2,2-8H3,(H,32,33)/t20?,21-,22+,23-,24+,25+,28-,29+,30+,31?/m0/s1	IDEDFSBALAONDY-UPOBRZEMSA-N	C31H50O2	454.7	10.0	454.381080833	454.381080833	37.3	857	0	1	2	2	33	0	1	0.25
CC1(CCCC2C1CCC34C2CCC(C3)C(=C)C4)C(=O)O	C[C@]1(CCCC2C1CC[C@]34[C@H]2CC[C@H](C3)C(=C)C4)C(=O)O	InChI=1S/C19H28O2/c1-12-10-19-9-7-15-14(16(19)6-5-13(12)11-19)4-3-8-18(15,2)17(20)21/h13-16H,1,3-11H2,2H3,(H,20,21)/t13-,14?,15?,16+,18-,19-/m1/s1	ZFBVOUPLTLXCKQ-LFYFHNOTSA-N	C19H28O2	288.4	5.0	288.208930132	288.208930132	37.3	496	0	1	2	1	21	0	1	0.5769230769230769
CC12CCC3C4CCCC(C4CCC3(C1)CC2=O)(C)C(=O)O	C[C@]12CC[C@H]3C4CCC[C@@]([C@H]4CC[C@@]3(C1)CC2=O)(C)C(=O)O	InChI=1S/C19H28O3/c1-17-8-5-14-12-4-3-7-18(2,16(21)22)13(12)6-9-19(14,11-17)10-15(17)20/h12-14H,3-11H2,1-2H3,(H,21,22)/t12?,13-,14-,17-,18+,19-/m0/s1	NNPWSCPZQSYBQC-KVOIMXSVSA-N	C19H28O3	304.4	4.0	304.20384475	304.20384475	54.4	541	0	1	3	1	22	0	1	0.3333333333333333
CC1(CCCC2C1CCC34C2CCC(C3)C(=C)C4)C(=O)O	C[C@]1(CCCC2[C@@H]1CC[C@]34[C@H]2CCC(C3)C(=C)C4)C(=O)O	InChI=1S/C19H28O2/c1-12-10-19-9-7-15-14(16(19)6-5-13(12)11-19)4-3-8-18(15,2)17(20)21/h13-16H,1,3-11H2,2H3,(H,20,21)/t13?,14?,15-,16-,18+,19+/m0/s1	ZFBVOUPLTLXCKQ-JEWKBCCBSA-N	C19H28O2	288.4	5.0	288.208930132	288.208930132	37.3	496	0	1	2	1	21	0	1	0.5769230769230769
CC12CCC3C4(CCCC(C4CCC3(C1)CC2=C)(C)C(=O)O)C	C[C@]12CC[C@H]3[C@@]4(CCC[C@@]([C@H]4CC[C@@]3(C1)CC2=C)(C)C(=O)O)C	InChI=1S/C21H32O2/c1-14-12-21-11-7-15-19(3,8-5-9-20(15,4)17(22)23)16(21)6-10-18(14,2)13-21/h15-16H,1,5-13H2,2-4H3,(H,22,23)/t15-,16-,18-,19+,20+,21-/m0/s1	MIWKRBGGPLNHNS-PHCBSBFNSA-N	C21H32O2	316.5	6.0	316.240230259	316.240230259	37.3	580	0	1	2	1	23	0	1	0.6326530612244898
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)CO)C)C(=O)O	CC(=C)[C@@H]1CC[C@]2(C1C3CCC4[C@]5(CC[C@@H](C(C5CC[C@]4([C@@]3(CC2)C)C)(C)C)CO)C)C(=O)O	InChI=1S/C31H50O3/c1-19(2)21-11-15-31(26(33)34)17-16-29(6)22(25(21)31)8-9-24-28(5)13-10-20(18-32)27(3,4)23(28)12-14-30(24,29)7/h20-25,32H,1,8-18H2,2-7H3,(H,33,34)/t20-,21+,22?,23?,24?,25?,28+,29-,30-,31+/m1/s1	NDCORMPSPZTBNW-AFHDFKFWSA-N	C31H50O3	470.7	8.6	470.37599545	470.37599545	57.5	876	0	2	3	3	34	0	1	0.24324324324324326
CC1CCC2(C3CCC4C(C3(CCC2C1(C)C)C)CCC5(C4C(CC5)C(=C)C)C(=O)O)C	C[C@H]1CC[C@@]2(C3CCC4C([C@@]3(CCC2C1(C)C)C)CC[C@@]5(C4[C@@H](CC5)C(=C)C)C(=O)O)C	InChI=1S/C30H48O2/c1-18(2)20-11-16-30(26(31)32)17-12-22-21(25(20)30)8-9-24-28(22,6)15-13-23-27(4,5)19(3)10-14-29(23,24)7/h19-25H,1,8-17H2,2-7H3,(H,31,32)/t19-,20-,21?,22?,23?,24?,25?,28-,29-,30-/m0/s1	XJAXSOWMDZAICC-UJDQSHRWSA-N	C30H48O2	440.7	9.6	440.365430770	440.365430770	37.3	812	0	1	2	2	32	0	1	0.2753623188405797
CC(=C)C1CCC2(C1C3CCC4C(C3CC2)(CCC5C4(CCC(C5(C)C)CO)C)C)C(=O)OC	CC(=C)[C@@H]1CC[C@]2(C1C3CCC4[C@](C3CC2)(CCC5[C@@]4(CC[C@@H](C5(C)C)CO)C)C)C(=O)OC	InChI=1S/C31H50O3/c1-19(2)21-11-16-31(27(33)34-7)17-12-23-22(26(21)31)8-9-25-29(23,5)15-13-24-28(3,4)20(18-32)10-14-30(24,25)6/h20-26,32H,1,8-18H2,2-7H3/t20-,21+,22?,23?,24?,25?,26?,29+,30+,31+/m1/s1	JUOVKLNBJHFRJL-QJEUJQQPSA-N	C31H50O3	470.7	8.5	470.37599545	470.37599545	46.5	846	0	1	3	4	34	0	1	0.2236842105263158
CC(=C)C1CCC2(C1C3CCC4C(C3CC2)(CCC5C4(CCC(C5(C)C)CO)C)C)C(=O)O	CC(=C)[C@@H]1CC[C@]2(C1C3CCC4[C@](C3CC2)(CCC5[C@@]4(CC[C@@H](C5(C)C)CO)C)C)C(=O)O	InChI=1S/C30H48O3/c1-18(2)20-10-15-30(26(32)33)16-11-22-21(25(20)30)7-8-24-28(22,5)14-12-23-27(3,4)19(17-31)9-13-29(23,24)6/h19-25,31H,1,7-17H2,2-6H3,(H,32,33)/t19-,20+,21?,22?,23?,24?,25?,28+,29+,30+/m1/s1	HJZOIWATIUIXPZ-KGTFHJRISA-N	C30H48O3	456.7	8.2	456.36034539	456.36034539	57.5	830	0	2	3	3	33	0	1	0.2676056338028169
CC1CCC2(C3CCC4C(C3(CCC2C1(C)C)C)CCC5(C4C(CC5)C(=C)C)C(=O)O)C	C[C@@H]1CC[C@@]2(C3CCC4C([C@@]3(CCC2C1(C)C)C)CC[C@@]5(C4[C@@H](CC5)C(=C)C)C(=O)O)C	InChI=1S/C30H48O2/c1-18(2)20-11-16-30(26(31)32)17-12-22-21(25(20)30)8-9-24-28(22,6)15-13-23-27(4,5)19(3)10-14-29(23,24)7/h19-25H,1,8-17H2,2-7H3,(H,31,32)/t19-,20+,21?,22?,23?,24?,25?,28+,29+,30+/m1/s1	XJAXSOWMDZAICC-KGTFHJRISA-N	C30H48O2	440.7	9.6	440.365430770	440.365430770	37.3	812	0	1	2	2	32	0	1	0.2753623188405797
CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O	C[C@@]12CCC[C@@](C1CC[C@]34[C@H]2CCC(C3)(C(=C)C4)O)(C)C(=O)O	InChI=1S/C20H30O3/c1-13-11-19-9-5-14-17(2,7-4-8-18(14,3)16(21)22)15(19)6-10-20(13,23)12-19/h14-15,23H,1,4-12H2,2-3H3,(H,21,22)/t14?,15-,17+,18+,19+,20?/m0/s1	QFVOYBUQQBFCRH-QLNKCURLSA-N	C20H30O3	318.4	3.8	318.21949481	318.21949481	57.5	583	0	2	3	1	23	0	1	0.6326530612244898
CC(=C)C1CCC2(C1C3CCC4C(C3CC2)(CCC5C4(CCCC5(C)C)C)C)C(=O)O	CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@H]4[C@]([C@@H]3CC2)(CC[C@@H]5[C@@]4(CCCC5(C)C)C)C)C(=O)O	InChI=1S/C29H46O2/c1-18(2)19-10-16-29(25(30)31)17-11-21-20(24(19)29)8-9-23-27(21,5)15-12-22-26(3,4)13-7-14-28(22,23)6/h19-24H,1,7-17H2,2-6H3,(H,30,31)/t19-,20-,21+,22-,23-,24+,27-,28-,29-/m0/s1	IZLMAWUXNWQGQL-GXAYBPGHSA-N	C29H46O2	426.7	9.3	426.349780706	426.349780706	37.3	782	0	1	2	2	31	0	1	0.3181818181818182
CC1CC23CCC4C(C2CCC1C3)(CCCC4(C)C(=O)O)C	[2H]C[C@]12CCCC([C@@H]1CC[C@@]34[C@@H]2CC[C@H](C3)[C@@H](C4)C)(C)C(=O)O	InChI=1S/C20H32O2/c1-13-11-20-10-7-15-18(2,16(20)6-5-14(13)12-20)8-4-9-19(15,3)17(21)22/h13-16H,4-12H2,1-3H3,(H,21,22)/t13-,14-,15-,16-,18+,19?,20+/m1/s1/i2D	GMXGAPWNZFBSDY-SMZUZUOKSA-N	C20H32O2	305.5	6.2	305.246507005	305.246507005	37.3	500	0	1	2	1	22	1	1	0.58
CC(C)C(CCC1(CCCC2(C1CCC3C2(CCC4(C3C(CC4)C(=C)C)C(=O)O)C)C)C)O	CC(C)C(CCC1(CCCC2(C1CCC3C2(CCC4(C3C(CC4)C(=C)C)C(=O)O)C)C)C)O	InChI=1S/C30H50O3/c1-19(2)21-11-16-30(26(32)33)18-17-28(6)22(25(21)30)9-10-24-27(5,13-8-14-29(24,28)7)15-12-23(31)20(3)4/h20-25,31H,1,8-18H2,2-7H3,(H,32,33)	SRSBGPCFZDQROX-UHFFFAOYSA-N	C30H50O3	458.7	8.9	458.37599545	458.37599545	57.5	787	0	2	3	6	33	0	1	0.23376623376623376
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O	CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O	InChI=1S/C31H50O3/c1-19(2)20-12-16-31(26(33)34)18-17-29(6)21(25(20)31)10-11-23-28(5)15-13-24(32)27(3,4)22(28)9-8-14-30(23,29)7/h20-25,32H,1,8-18H2,2-7H3,(H,33,34)	LIWXYAZRMSLNIE-UHFFFAOYSA-N	C31H50O3	470.7	8.7	470.37599545	470.37599545	57.5	876	0	2	3	2	34	0	1	0.24324324324324326
CC1CC23CCC4C(C2CCC1C3)(CC=CC4(C)C(=O)O)C	[2H]C[C@]12CC=CC([C@@H]1CC[C@@]34[C@@H]2CC[C@H](C3)[C@@H](C4)C)(C)C(=O)O	InChI=1S/C20H30O2/c1-13-11-20-10-7-15-18(2,16(20)6-5-14(13)12-20)8-4-9-19(15,3)17(21)22/h4,9,13-16H,5-8,10-12H2,1-3H3,(H,21,22)/t13-,14-,15-,16-,18+,19?,20+/m1/s1/i2D	XBTURRPZROVBAO-SMZUZUOKSA-N	C20H30O2	303.5	5.9	303.230856941	303.230856941	37.3	538	0	1	2	1	22	1	1	0.32786885245901637
CC(CCC1C(=C)CCC2C1(CCCC2(C)C(=O)O)C)C=C	CC(CCC1C(=C)CCC2C1(CCCC2(C)C(=O)O)C)C=C	InChI=1S/C20H32O2/c1-6-14(2)8-10-16-15(3)9-11-17-19(16,4)12-7-13-20(17,5)18(21)22/h6,14,16-17H,1,3,7-13H2,2,4-5H3,(H,21,22)	OTMSOXXKQJJZMK-UHFFFAOYSA-N	C20H32O2	304.5	5.9	304.240230259	304.240230259	37.3	466	0	1	2	5	22	0	1	0.4262295081967213
CCOC1C(=C)C2CCC3C1(C2)CCC4C3(CCCC4(C)C(=O)O)C	CCOC1C(=C)C2CCC3C1(C2)CCC4C3(CCCC4(C)C(=O)O)C	InChI=1S/C22H34O3/c1-5-25-18-14(2)15-7-8-17-20(3)10-6-11-21(4,19(23)24)16(20)9-12-22(17,18)13-15/h15-18H,2,5-13H2,1,3-4H3,(H,23,24)	TTWFEVQLRWIOHA-UHFFFAOYSA-N	C22H34O3	346.5	4.8	346.25079494	346.25079494	46.5	598	0	1	3	3	25	0	1	0.5535714285714286
CC1(CCC2(CCC(C(=C)C2C1)(C)C)C(=O)O)C	CC1(CCC2(CCC(C(=C)C2C1)(C)C)C(=O)O)C	InChI=1S/C16H26O2/c1-11-12-10-14(2,3)6-8-16(12,13(17)18)9-7-15(11,4)5/h12H,1,6-10H2,2-5H3,(H,17,18)	LTTVGQZDRJPHGR-UHFFFAOYSA-N	C16H26O2	250.38	4.3	250.193280068	250.193280068	37.3	392	0	1	2	1	18	0	1	0.2830188679245283
CC12CCCCC1CCC3C2CCC4(C3CCC4C(=C)CCC(=O)O)C	CC12CCCCC1CCC3C2CCC4(C3CCC4C(=C)CCC(=O)O)C	InChI=1S/C24H38O2/c1-16(7-12-22(25)26)19-10-11-20-18-9-8-17-6-4-5-14-23(17,2)21(18)13-15-24(19,20)3/h17-21H,1,4-15H2,2-3H3,(H,25,26)	VUZNTRRBKTXJGK-UHFFFAOYSA-N	C24H38O2	358.6	8.0	358.287180451	358.287180451	37.3	581	0	1	2	4	26	0	1	0.23529411764705882
CC12CC=CC(C1CCC34C2CCC(C3)C(C4)CO)(C)C(=O)O	[2H]C[C@]12CC=CC([C@@H]1CC[C@@]34[C@@H]2CC[C@H](C3)[C@@H](C4)CO)(C)C(=O)O	InChI=1S/C20H30O3/c1-18-7-3-8-19(2,17(22)23)15(18)6-9-20-10-13(4-5-16(18)20)14(11-20)12-21/h3,8,13-16,21H,4-7,9-12H2,1-2H3,(H,22,23)/t13-,14+,15-,16-,18+,19?,20-/m1/s1/i1D	HCCDZCSFTYRXIW-DVPFIFOBSA-N	C20H30O3	319.5	4.5	319.22577156	319.22577156	57.5	555	0	2	3	2	23	1	1	0.3076923076923077
CC(=O)C=C1CC23CCC4C(C2CCC1(C3)C)(CCCC4(C)C(=O)O)C	CC(=O)C=C1C[C@]23CC[C@@H]4[C@@]([C@H]2CC[C@@]1(C3)C)(CCCC4(C)C(=O)O)C	InChI=1S/C23H34O3/c1-15(24)12-16-13-23-11-7-17-21(3,8-5-9-22(17,4)19(25)26)18(23)6-10-20(16,2)14-23/h12,17-18H,5-11,13-14H2,1-4H3,(H,25,26)/t17-,18-,20-,21+,22?,23+/m1/s1	JXCRMIOBPPACMP-JQWYQIDTSA-N	C23H34O3	358.5	5.3	358.25079494	358.25079494	54.4	694	0	1	3	2	26	0	1	0.5178571428571429
CCCCCC1(C(CCC2(C1CC=C3C2(CCC4(C3CC(CC4)(C)C)C(=O)O)C)C)CC)C	CCCCCC1(C(CCC2(C1CC=C3C2(CCC4(C3CC(CC4)(C)C)C(=O)O)C)C)CC)C	InChI=1S/C31H52O2/c1-8-10-11-15-28(5)22(9-2)14-16-30(7)25(28)13-12-23-24-21-27(3,4)17-19-31(24,26(32)33)20-18-29(23,30)6/h12,22,24-25H,8-11,13-21H2,1-7H3,(H,32,33)	UMISNYPDFRYQRG-UHFFFAOYSA-N	C31H52O2	456.7	10.2	456.396730897	456.396730897	37.3	795	0	1	2	6	33	0	1	0.2077922077922078
CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O	[2H]C[C@]12CCCC([C@@H]1CC[C@@]34[C@@H]2CC[C@](C3)(C(=C)C4)O)(C)C(=O)O	InChI=1S/C20H30O3/c1-13-11-19-9-5-14-17(2,7-4-8-18(14,3)16(21)22)15(19)6-10-20(13,23)12-19/h14-15,23H,1,4-12H2,2-3H3,(H,21,22)/t14-,15-,17+,18?,19+,20+/m1/s1/i2D	QFVOYBUQQBFCRH-CIKRMMEMSA-N	C20H30O3	319.5	3.8	319.22577156	319.22577156	57.5	583	0	2	3	1	23	1	1	0.6326530612244898
CCC12CCCC(C1CCC34C2CCC(C3C)(C(=C)C4)O)(C)C(=O)O	CCC12CCCC(C1CCC34C2CCC(C3C)(C(=C)C4)O)(C)C(=O)O	InChI=1S/C22H34O3/c1-5-20-10-6-9-19(4,18(23)24)16(20)7-11-21-13-14(2)22(25,15(21)3)12-8-17(20)21/h15-17,25H,2,5-13H2,1,3-4H3,(H,23,24)	QLKYVFVXYPEZLM-UHFFFAOYSA-N	C22H34O3	346.5	4.8	346.25079494	346.25079494	57.5	627	0	2	3	2	25	0	1	0.4067796610169492
CCC1(CCC(C1C2CCC3C(C2C)(CCC4C3(CCC(C4(C)C)O)C)C)C(=C)C)C(=O)O	CCC1(CCC(C1C2CCC3C(C2C)(CCC4C3(CCC(C4(C)C)O)C)C)C(=C)C)C(=O)O	InChI=1S/C30H50O3/c1-9-30(26(32)33)17-12-20(18(2)3)25(30)21-10-11-23-28(7,19(21)4)15-13-22-27(5,6)24(31)14-16-29(22,23)8/h19-25,31H,2,9-17H2,1,3-8H3,(H,32,33)	CGBFVFXVFPBKQJ-UHFFFAOYSA-N	C30H50O3	458.7	8.6	458.37599545	458.37599545	57.5	800	0	2	3	4	33	0	1	0.2465753424657534
CC1(CCCC2C1CCC34C2CCC(C3)(C(=C)C4)O)C(=O)O	C[C@]1(CCCC2C1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O)C(=O)O	InChI=1S/C19H28O3/c1-12-10-18-8-5-14-13(4-3-7-17(14,2)16(20)21)15(18)6-9-19(12,22)11-18/h13-15,22H,1,3-11H2,2H3,(H,20,21)/t13?,14?,15-,17+,18+,19-/m0/s1	OYRDGIYYJZTUOK-ARZGCAJQSA-N	C19H28O3	304.4	3.4	304.20384475	304.20384475	57.5	541	0	2	3	1	22	0	1	0.3793103448275862
CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O.[K]	C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O)(C)C(=O)O.[K]	InChI=1S/C20H30O3.K/c1-13-11-19-9-5-14-17(2,7-4-8-18(14,3)16(21)22)15(19)6-10-20(13,23)12-19;/h14-15,23H,1,4-12H2,2-3H3,(H,21,22);/t14-,15-,17+,18+,19+,20-;/m0./s1	ZLHSBWAQFZOTGY-CRRYNOPCSA-N	C20H30KO3	357.5		357.18320130	357.18320130	57.5	583	0	2	3	1	24	0	2	0.62
CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O.[Na]	C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O)(C)C(=O)O.[Na]	InChI=1S/C20H30O3.Na/c1-13-11-19-9-5-14-17(2,7-4-8-18(14,3)16(21)22)15(19)6-10-20(13,23)12-19;/h14-15,23H,1,4-12H2,2-3H3,(H,21,22);/t14-,15-,17+,18+,19+,20-;/m0./s1	FOSICFFFMAPYIJ-CRRYNOPCSA-N	C20H30NaO3	341.4		341.20926410	341.20926410	57.5	583	0	2	3	1	24	0	2	0.62
CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O	C[C@@]12CCC[C@@](C1CC[C@]34[C@H]2CC[C@@](C3)(C(=C)C4)O)(C)C(=O)O	InChI=1S/C20H30O3/c1-13-11-19-9-5-14-17(2,7-4-8-18(14,3)16(21)22)15(19)6-10-20(13,23)12-19/h14-15,23H,1,4-12H2,2-3H3,(H,21,22)/t14?,15-,17+,18+,19+,20+/m0/s1	QFVOYBUQQBFCRH-KFRIVXANSA-N	C20H30O3	318.4	3.8	318.21949481	318.21949481	57.5	583	0	2	3	1	23	0	1	0.6326530612244898
CC(C)C1=CC2CCC3C(C2CC1)CCCC3(C)C(=O)O	CC(C)C1=CC2CC[C@@H]3[C@@H]([C@H]2CC1)CCC[C@@]3(C)C(=O)O	InChI=1S/C19H30O2/c1-12(2)13-6-8-15-14(11-13)7-9-17-16(15)5-4-10-19(17,3)18(20)21/h11-12,14-17H,4-10H2,1-3H3,(H,20,21)/t14?,15-,16+,17+,19+/m0/s1	VYXBXVIDIJZHDA-FXNLYBPTSA-N	C19H30O2	290.4	5.1	290.224580195	290.224580195	37.3	450	0	1	2	2	21	0	1	0.26153846153846155
CC12CCCC3(C1(C2)CCC(=C)C3CCCC(=O)O)C	C[C@]12CCC[C@]3(C1(C2)CCC(=C)[C@@H]3CCCC(=O)O)C	InChI=1S/C18H28O2/c1-13-8-11-18-12-16(18,2)9-5-10-17(18,3)14(13)6-4-7-15(19)20/h14H,1,4-12H2,2-3H3,(H,19,20)/t14-,16+,17+,18?/m0/s1	RPZXNPVLKZBVRV-PKWDIUTOSA-N	C18H28O2	276.4	4.9	276.208930132	276.208930132	37.3	454	0	1	2	4	20	0	1	0.26153846153846155
CC(=C)C1CCC2(C1C3CCC4C5(CCC(=O)C(C5CCC4(C3(CC2)C)C)(C)C)C)C(=O)O	CC(=C)C1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CCC(=O)C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)C)C(=O)O	InChI=1S/C30H46O3/c1-18(2)19-10-15-30(25(32)33)17-16-28(6)20(24(19)30)8-9-22-27(5)13-12-23(31)26(3,4)21(27)11-14-29(22,28)7/h19-22,24H,1,8-17H2,2-7H3,(H,32,33)/t19?,20-,21+,22-,24-,27+,28-,29-,30+/m1/s1	SLJTWDNVZKIDAU-LSQQLESRSA-N	C30H46O3	454.7	7.9	454.34469533	454.34469533	54.4	902	0	1	3	2	33	0	1	0.2602739726027397
CC1(C2CCC3(C2)C(CCC3C1=C)CC(=O)O)C	CC1([C@@H]2CC[C@]3(C2)[C@H](CC[C@@H]3C1=C)CC(=O)O)C	InChI=1S/C16H24O2/c1-10-13-5-4-11(8-14(17)18)16(13)7-6-12(9-16)15(10,2)3/h11-13H,1,4-9H2,2-3H3,(H,17,18)/t11-,12-,13-,16+/m1/s1	MYKRRECANXRPMB-JXFSHQFZSA-N	C16H24O2	248.36	4.0	248.177630004	248.177630004	37.3	409	0	1	2	2	18	0	1	0.2833333333333333
CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4=CCCC(C34C)C(=O)O)C	C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CCCC([C@]34C)C(=O)O)C	InChI=1S/C28H46O2/c1-18(2)8-6-9-19(3)22-14-15-23-21-13-12-20-10-7-11-25(26(29)30)28(20,5)24(21)16-17-27(22,23)4/h10,18-19,21-25H,6-9,11-17H2,1-5H3,(H,29,30)/t19-,21+,22-,23+,24+,25?,27-,28+/m1/s1	MYAPDIWNCPHQNA-QNBYMTFBSA-N	C28H46O2	414.7	8.9	414.349780706	414.349780706	37.3	678	0	1	2	6	30	0	1	0.15853658536585366
CC(=C)C1CCC2(C1C3CCC4C5(CCC(=O)C(C5CCC4(C3(CC2)C)C)(C)C)C)C(=O)O	CC(=C)C1CC[C@]2(C1C3CCC4[C@]5(CCC(=O)C(C5CC[C@]4([C@@]3(CC2)C)C)(C)C)C)C(=O)O	InChI=1S/C30H46O3/c1-18(2)19-10-15-30(25(32)33)17-16-28(6)20(24(19)30)8-9-22-27(5)13-12-23(31)26(3,4)21(27)11-14-29(22,28)7/h19-22,24H,1,8-17H2,2-7H3,(H,32,33)/t19?,20?,21?,22?,24?,27-,28+,29+,30-/m0/s1	SLJTWDNVZKIDAU-YEJXYDCHSA-N	C30H46O3	454.7	7.9	454.34469533	454.34469533	54.4	902	0	1	3	2	33	0	1	0.2602739726027397
CC12CCC3C(C1CCC(=C)C2)(CCCC3(C)C(=O)O)C	C[C@]12CCC3[C@]([C@@H]1CCC(=C)C2)(CCC[C@@]3(C)C(=O)O)C	InChI=1S/C19H30O2/c1-13-6-7-14-17(2,12-13)11-8-15-18(14,3)9-5-10-19(15,4)16(20)21/h14-15H,1,5-12H2,2-4H3,(H,20,21)/t14-,15?,17-,18+,19-/m1/s1	GURSQRCXLRRBFK-XEHBXRSQSA-N	C19H30O2	290.4	5.3	290.224580195	290.224580195	37.3	482	0	1	2	1	21	0	1	0.5490196078431373
CC(=C)C1CCC2(C1C3CCC4C(C3(CC2)C)(CCC(C4(C)CCC(=O)O)C(=C)C)C)C(=O)C	CC(=C)[C@@H]1CC[C@@]2([C@@H]([C@@]1(C)CCC(=O)O)CC[C@H]3[C@]2(CCC4(C3C(CC4)C(=C)C)C(=O)C)C)C	InChI=1S/C31H48O3/c1-19(2)22-11-16-31(21(5)32)18-17-29(7)24(27(22)31)9-10-25-28(6,14-13-26(33)34)23(20(3)4)12-15-30(25,29)8/h22-25,27H,1,3,9-18H2,2,4-8H3,(H,33,34)/t22?,23-,24+,25+,27?,28-,29+,30+,31?/m0/s1	QNOICXGISSZGPI-LHQZCSJWSA-N	C31H48O3	468.7	8.4	468.36034539	468.36034539	54.4	902	0	1	3	6	34	0	1	0.19480519480519481
CC(=C)C1CCC2(C1C3CCC4C(C3(CC2)C)(CCC(C4(C)CCC(=O)O)C(=C)C)C)C(=O)O	CC(=C)[C@@H]1CC[C@@]2([C@@H]([C@@]1(C)CCC(=O)O)CC[C@H]3[C@]2(CCC4(C3C(CC4)C(=C)C)C(=O)O)C)C	InChI=1S/C30H46O4/c1-18(2)20-10-15-30(26(33)34)17-16-28(6)22(25(20)30)8-9-23-27(5,13-12-24(31)32)21(19(3)4)11-14-29(23,28)7/h20-23,25H,1,3,8-17H2,2,4-7H3,(H,31,32)(H,33,34)/t20?,21-,22+,23+,25?,27-,28+,29+,30?/m0/s1	OCFWERYSZNWGQD-VIWVTUNDSA-N	C30H46O4	470.7	8.3	470.33960994	470.33960994	74.6	905	0	2	4	6	34	0	1	0.21052631578947367
CC(=C)C1CCC2(C1C3CCC4C(C3(CC2)C)(CCC(C4(C)CCC(=O)O)C(=C)C)C)C(=O)O	CC(=C)[C@@H]1CC[C@]2(C1[C@H]3CC[C@H]4[C@]([C@@]3(CC2)C)(CC[C@H]([C@]4(C)CCC(=O)O)C(=C)C)C)C(=O)O	InChI=1S/C30H46O4/c1-18(2)20-10-15-30(26(33)34)17-16-28(6)22(25(20)30)8-9-23-27(5,13-12-24(31)32)21(19(3)4)11-14-29(23,28)7/h20-23,25H,1,3,8-17H2,2,4-7H3,(H,31,32)(H,33,34)/t20-,21-,22+,23+,25?,27-,28+,29+,30-/m0/s1	OCFWERYSZNWGQD-KIEJTMOASA-N	C30H46O4	470.7	8.3	470.33960994	470.33960994	74.6	905	0	2	4	6	34	0	1	0.21052631578947367
CC12CCCC(C1CCC3C2CCC(=C)C3)(C)C(=O)O	C[C@@]12CCC[C@@](C1CCC3[C@H]2CCC(=C)C3)(C)C(=O)O	InChI=1S/C18H28O2/c1-12-5-7-14-13(11-12)6-8-15-17(14,2)9-4-10-18(15,3)16(19)20/h13-15H,1,4-11H2,2-3H3,(H,19,20)/t13?,14-,15?,17+,18-/m1/s1	ZTGWXBNLVAPIHY-PUYOGZEQSA-N	C18H28O2	276.4	4.9	276.208930132	276.208930132	37.3	441	0	1	2	1	20	0	1	0.49056603773584906
